type	name	sc	lefr	zcr
d	d	c	c	c
class
spostamento	treno_02_044_002	23.234034	472.000000	0.087943
spostamento	treno_02_045_000	25.184884	470.000000	0.090780
spostamento	treno_02_045_001	19.170897	477.000000	0.086525
spostamento	treno_02_045_002	20.345465	477.000000	0.073759
spostamento	treno_02_046_000	17.002377	488.000000	0.100709
spostamento	treno_02_046_001	11.125043	503.000000	0.062411
spostamento	treno_02_046_002	17.451042	485.000000	0.080851
spostamento	treno_02_047_000	23.232375	470.000000	0.086525
spostamento	treno_02_047_001	14.967667	484.000000	0.059574
spostamento	treno_02_047_002	20.366674	443.000000	0.068085
spostamento	treno_02_048_000	16.777534	467.000000	0.078014
spostamento	treno_02_048_001	30.042019	434.000000	0.100709
spostamento	treno_02_048_002	15.573624	477.000000	0.059574
spostamento	treno_02_049_000	17.550009	472.000000	0.065248
spostamento	treno_02_049_001	21.032107	498.000000	0.097872
spostamento	treno_02_049_002	7.737128	457.000000	0.034043
spostamento	treno_02_050_000	20.528760	465.000000	0.097872
spostamento	treno_02_050_001	26.605716	488.000000	0.107801
spostamento	treno_02_050_002	22.673094	494.000000	0.117730
spostamento	treno_02_051_000	17.337034	431.000000	0.051064
spostamento	treno_02_051_001	15.812963	466.000000	0.070922
spostamento	treno_02_051_002	16.825889	474.000000	0.065248
spostamento	treno_02_052_000	18.818292	497.000000	0.062411
spostamento	treno_02_052_001	28.651966	446.000000	0.092199
spostamento	treno_02_052_002	26.939447	430.000000	0.092199
spostamento	treno_02_053_000	16.337144	493.000000	0.080851
spostamento	treno_02_053_001	17.061033	441.000000	0.062411
spostamento	treno_02_053_002	21.243639	468.000000	0.078014
spostamento	treno_02_054_000	15.911159	450.000000	0.068085
spostamento	treno_02_054_001	17.875170	426.000000	0.058156
spostamento	treno_02_054_002	18.169278	480.000000	0.087943
spostamento	treno_02_055_000	13.536411	495.000000	0.079433
spostamento	treno_02_055_001	18.402556	485.000000	0.092199
spostamento	treno_02_055_002	12.895739	452.000000	0.063830
spostamento	treno_02_056_000	14.790571	455.000000	0.079433
spostamento	treno_02_056_001	21.422394	458.000000	0.099291
spostamento	treno_02_056_002	31.114637	456.000000	0.148936
spostamento	treno_02_057_000	26.043920	466.000000	0.137589
spostamento	treno_02_057_001	24.360446	481.000000	0.100709
spostamento	treno_02_057_002	29.085764	455.000000	0.167376
spostamento	treno_02_058_000	49.337292	466.000000	0.197163
spostamento	treno_02_058_001	50.835355	465.000000	0.214184
spostamento	treno_02_058_002	49.475452	463.000000	0.209929
spostamento	treno_02_059_000	25.409518	472.000000	0.129078
spostamento	treno_02_059_001	28.573529	499.000000	0.153191
spostamento	treno_02_059_002	21.510250	487.000000	0.114894
spostamento	treno_02_060_000	20.548372	494.000000	0.116312
spostamento	treno_02_060_001	25.101572	488.000000	0.120567
spostamento	treno_02_060_002	13.783047	462.000000	0.078014
spostamento	treno_02_061_000	12.678458	445.000000	0.041135
spostamento	treno_02_061_001	12.660758	438.000000	0.045390
spostamento	treno_02_061_002	11.450811	491.000000	0.055319
spostamento	treno_02_062_000	12.970970	490.000000	0.042553
spostamento	treno_02_062_001	11.908835	452.000000	0.059574
spostamento	treno_02_062_002	16.580462	455.000000	0.069504
spostamento	treno_02_063_000	16.225485	478.000000	0.076596
spostamento	treno_02_063_001	12.846338	513.000000	0.045390
spostamento	treno_02_063_002	17.457704	460.000000	0.083688
spostamento	treno_02_064_000	18.044020	486.000000	0.095035
spostamento	treno_02_064_001	30.767603	455.000000	0.148936
spostamento	treno_02_064_002	21.423820	477.000000	0.079433
spostamento	treno_02_065_000	32.327519	478.000000	0.154610
spostamento	treno_02_065_001	26.657314	443.000000	0.103546
spostamento	treno_02_065_002	10.747250	442.000000	0.056738
spostamento	treno_02_066_000	19.268401	534.000000	0.079433
spostamento	treno_02_066_001	26.001713	497.000000	0.124823
spostamento	treno_02_066_002	20.192932	515.000000	0.130496
spostamento	treno_02_067_000	26.994453	464.000000	0.120567
spostamento	treno_02_067_001	27.757592	498.000000	0.153191
spostamento	treno_02_067_002	32.157430	481.000000	0.127660
spostamento	treno_02_068_000	21.178739	499.000000	0.106383
spostamento	treno_02_068_001	21.318469	500.000000	0.112057
spostamento	treno_02_068_002	20.729772	456.000000	0.107801
spostamento	treno_02_069_000	16.575144	479.000000	0.080851
spostamento	treno_02_069_001	34.283187	485.000000	0.160284
spostamento	treno_02_069_002	14.904349	480.000000	0.069504
spostamento	treno_02_070_000	14.855507	484.000000	0.073759
spostamento	treno_02_070_001	22.011350	496.000000	0.083688
spostamento	treno_02_070_002	15.721251	490.000000	0.089362
spostamento	treno_02_071_000	22.368460	461.000000	0.099291
spostamento	treno_02_071_001	15.782196	473.000000	0.073759
spostamento	treno_02_071_002	27.261172	481.000000	0.119149
spostamento	treno_02_072_000	29.372247	469.000000	0.134752
spostamento	treno_02_072_001	15.742519	453.000000	0.065248
spostamento	treno_02_072_002	24.832923	487.000000	0.134752
spostamento	treno_02_073_000	17.449168	472.000000	0.085106
spostamento	treno_02_073_001	12.028307	465.000000	0.046809
spostamento	treno_02_073_002	20.633116	481.000000	0.099291
spostamento	treno_02_074_000	22.242721	449.000000	0.103546
spostamento	treno_02_074_001	29.157839	446.000000	0.106383
spostamento	treno_02_074_002	32.011478	496.000000	0.157447
spostamento	treno_02_075_000	31.344978	520.000000	0.194326
spostamento	treno_02_075_001	37.231250	482.000000	0.170213
spostamento	treno_02_075_002	37.922818	493.000000	0.192908
spostamento	treno_02_076_000	34.548363	467.000000	0.161702
spostamento	treno_02_076_001	32.486595	482.000000	0.163121
spostamento	treno_02_076_002	34.046970	480.000000	0.156028
spostamento	treno_02_077_000	25.220246	499.000000	0.113475
spostamento	treno_02_077_001	30.587303	490.000000	0.136170
spostamento	treno_02_077_002	15.857728	504.000000	0.107801
spostamento	treno_02_078_000	16.063089	485.000000	0.062411
spostamento	treno_02_078_001	16.832133	492.000000	0.078014
spostamento	treno_02_078_002	33.927751	465.000000	0.167376
spostamento	treno_02_079_000	13.501882	408.000000	0.046809
spostamento	treno_02_079_001	16.801178	473.000000	0.063830
spostamento	treno_02_079_002	19.320122	463.000000	0.079433
spostamento	treno_02_080_000	15.301273	475.000000	0.072340
spostamento	treno_02_080_001	15.211849	454.000000	0.051064
spostamento	treno_02_080_002	18.510505	478.000000	0.070922
spostamento	treno_02_081_000	13.062451	472.000000	0.052482
spostamento	treno_02_081_001	18.941457	476.000000	0.095035
spostamento	treno_02_081_002	15.660964	447.000000	0.055319
spostamento	treno_02_082_000	16.501080	459.000000	0.059574
spostamento	treno_02_082_001	16.207276	459.000000	0.062411
spostamento	treno_02_082_002	18.330962	485.000000	0.079433
spostamento	treno_02_083_000	19.494865	416.000000	0.089362
spostamento	treno_02_083_001	13.976833	470.000000	0.068085
spostamento	treno_02_083_002	15.721267	446.000000	0.049645
spostamento	treno_02_084_000	14.628337	446.000000	0.053901
spostamento	treno_02_084_001	17.746751	460.000000	0.087943
spostamento	treno_02_084_002	19.985496	464.000000	0.085106
spostamento	treno_02_085_000	19.890011	505.000000	0.090780
spostamento	treno_02_085_001	19.484744	453.000000	0.082270
spostamento	treno_02_085_002	15.766170	445.000000	0.063830
spostamento	treno_02_086_000	22.767538	439.000000	0.100709
spostamento	treno_02_086_001	33.533168	463.000000	0.107801
spostamento	treno_02_086_002	17.325781	476.000000	0.093617
spostamento	treno_02_087_000	18.801967	480.000000	0.079433
spostamento	treno_02_087_001	24.017974	460.000000	0.087943
spostamento	treno_02_087_002	23.166896	460.000000	0.083688
spostamento	treno_02_088_000	18.618963	470.000000	0.082270
spostamento	treno_02_088_001	14.557684	411.000000	0.062411
spostamento	treno_02_088_002	16.701176	459.000000	0.069504
spostamento	treno_02_089_000	19.898187	465.000000	0.110638
spostamento	treno_02_089_001	13.213722	461.000000	0.056738
spostamento	treno_02_089_002	18.810237	498.000000	0.090780
spostamento	treno_02_090_000	17.846068	453.000000	0.070922
spostamento	treno_02_090_001	13.677935	441.000000	0.053901
spostamento	treno_02_090_002	15.790558	461.000000	0.092199
spostamento	treno_02_091_000	44.689013	454.000000	0.201418
spostamento	treno_02_091_001	29.263258	472.000000	0.148936
spostamento	treno_02_091_002	27.611217	480.000000	0.116312
spostamento	treno_02_092_000	11.051830	435.000000	0.062411
spostamento	treno_02_092_001	10.456763	442.000000	0.065248
spostamento	treno_02_092_002	11.096752	440.000000	0.062411
spostamento	treno_02_093_000	33.127795	448.000000	0.123404
spostamento	treno_02_093_001	32.851080	466.000000	0.141844
spostamento	treno_02_093_002	37.122493	470.000000	0.143262
spostamento	treno_02_094_000	29.683790	472.000000	0.133333
spostamento	treno_02_094_001	28.208130	484.000000	0.144681
spostamento	treno_02_094_002	33.291168	441.000000	0.131915
spostamento	treno_02_095_000	20.954861	486.000000	0.100709
spostamento	treno_02_095_001	32.318359	429.000000	0.109220
spostamento	treno_02_095_002	14.142881	418.000000	0.060993
spostamento	treno_02_096_000	20.863696	477.000000	0.089362
spostamento	treno_02_096_001	22.521568	452.000000	0.102128
spostamento	treno_02_096_002	25.929213	488.000000	0.106383
spostamento	treno_02_097_000	14.903096	451.000000	0.086525
spostamento	treno_02_097_001	31.389825	473.000000	0.133333
spostamento	treno_02_097_002	33.345288	484.000000	0.141844
spostamento	treno_02_098_000	44.153282	457.000000	0.165957
spostamento	treno_02_098_001	20.126942	466.000000	0.069504
spostamento	treno_02_098_002	26.516510	461.000000	0.143262
spostamento	treno_02_099_000	15.940250	450.000000	0.076596
spostamento	treno_02_099_001	34.622214	475.000000	0.160284
spostamento	treno_02_099_002	25.015205	459.000000	0.112057
